Zilla Code,Upazila Code,Union Name,Unioun
4,9,আমতলী,13
4,9,আমতলী,13
4,9,আড়পাঙ্গাশিয়া,15
4,9,আড়পাঙ্গাশিয়া,15
4,9,আড়পাঙ্গাশিয়া,15
4,9,আঠারগাছিয়া,23
4,9,আঠারগাছিয়া,23
4,9,বড়বগী,39
4,9,বড়বগী,39
4,9,বড়বগী,39
4,9,বড়বগী,39
4,9,বড়বগী,39
4,9,ছোটবগী,43
4,9,ছোটবগী,43
4,9,ছোটবগী,43
4,9,ছোটবগী,43
4,9,ছোটবগী,43
4,9,চাওড়া,47
4,9,চাওড়া,47
4,9,গুলিসাখালী,63
4,9,গুলিসাখালী,63
4,9,গুলিসাখালী,63
4,9,গুলিসাখালী,63
4,9,হলদিয়া,71
4,9,হলদিয়া,71
4,9,কড়াইবাড়িয়া,79
4,9,কড়াইবাড়িয়া,79
4,9,কড়াইবাড়িয়া,79
4,9,কুকুয়া,87
4,9,কুকুয়া,87
4,9,নিশানবাড়িয়া,91
4,9,নিশানবাড়িয়া,91
4,9,নিশানবাড়িয়া,91
4,9,নিশানবাড়িয়া,91
4,9,নিশানবাড়িয়া,91
4,9,পচাকোড়ালিয়া,94
4,9,পচাকোড়ালিয়া,94
4,9,পচাকোড়ালিয়া,94
4,9,শরিকখালী,95
4,9,শরিকখালী,95
4,9,শরিকখালী,95
4,9,সোনাকাটা,96
4,9,সোনাকাটা,96
4,9,সোনাকাটা,96
4,9,সোনাকাটা,96
4,9,সোনাকাটা,96
4,9,সোনাকাটা,96
4,19,বামনা,23
4,19,বামনা,23
4,19,বুকাবুনিয়া,47
4,19,বুকাবুনিয়া,47
4,19,বুকাবুনিয়া,47
4,19,বুকাবুনিয়া,47
4,19,ডৌয়াতলা,71
4,19,ডৌয়াতলা,71
4,19,ডৌয়াতলা,71
4,19,ডৌয়াতলা,71
4,19,ডৌয়াতলা,71
4,19,রামনা,95
4,19,রামনা,95
4,19,রামনা,95
4,19,রামনা,95
4,28,আয়লাপাতাকাটা,17
4,28,আয়লাপাতাকাটা,17
4,28,আয়লাপাতাকাটা,17
4,28,আয়লাপাতাকাটা,17
4,28,বদরখালী,19
4,28,বদরখালী,19
4,28,বদরখালী,19
4,28,বদরখালী,19
4,28,বরগুনা,28
4,28,বরগুনা,28
4,28,বুড়ির চর,38
4,28,বুড়ির চর,38
4,28,বুড়ির চর,38
4,28,বুড়ির চর,38
4,28,ঢলুয়া,47
4,28,ঢলুয়া,47
4,28,ঢলুয়া,47
4,28,ঢলুয়া,47
4,28,ঢলুয়া,47
4,28,ফুলঝুড়ি,57
4,28,ফুলঝুড়ি,57
4,28,ফুলঝুড়ি,57
4,28,ফুলঝুড়ি,57
4,28,গৌরীচন্ন,66
4,28,গৌরীচন্ন,66
4,28,কেওড়াবুনিয়া,76
4,28,কেওড়াবুনিয়া,76
4,28,কেওড়াবুনিয়া,76
4,28,কেওড়াবুনিয়া,76
4,28,এম বলিয়াতলী,85
4,28,এম বলিয়াতলী,85
4,28,এম বলিয়াতলী,85
4,28,এম বলিয়াতলী,85
4,28,নলটোনা,95
4,28,নলটোনা,95
4,47,বেতাগী,11
4,47,বেতাগী,11
4,47,বেতাগী,11
4,47,বেতাগী,11
4,47,বিবিচিনি,23
4,47,বিবিচিনি,23
4,47,বিবিচিনি,23
4,47,বুড়া মজুমদার,35
4,47,বুড়া মজুমদার,35
4,47,বুড়া মজুমদার,35
4,47,হোসনাবাদ,47
4,47,হোসনাবাদ,47
4,47,হোসনাবাদ,47
4,47,হোসনাবাদ,47
4,47,কাজিরাবাদ,59
4,47,কাজিরাবাদ,59
4,47,মোকামিয়া,71
4,47,মোকামিয়া,71
4,47,মোকামিয়া,71
4,47,মোকামিয়া,71
4,47,সরিষামুড়ি,83
4,47,সরিষামুড়ি,83
4,47,সরিষামুড়ি,83
4,85,চরদুয়ানী,11
4,85,চরদুয়ানী,11
4,85,চরদুয়ানী,11
4,85,কাকচিড়া,23
4,85,কাকচিড়া,23
4,85,কাকচিড়া,23
4,85,কালমেঘা,35
4,85,কালমেঘা,35
4,85,কাঁঠালতলী,47
4,85,কাঁঠালতলী,47
4,85,নাচনাপাড়া,59
4,85,নাচনাপাড়া,59
4,85,পাথরঘাটা,71
4,85,পাথরঘাটা,71
4,85,পাথরঘাটা,71
4,85,রায়হানপুর,83
4,85,রায়হানপুর,83
4,85,রায়হানপুর,83
4,85,রায়হানপুর,83
4,85,রায়হানপুর,83
6,2,বাগধা,13
6,2,বাগধা,13
6,2,বাকাল,15
6,2,গৈলা,47
6,2,গৈলা,47
6,2,রাজিহার,79
6,2,রাজিহার,79
6,2,রত্নপুর,87
6,3,জাহাঙ্গীরনগর,13
6,3,জাহাঙ্গীরনগর,13
6,3,চাঁদপাশা,27
6,3,চাঁদপাশা,27
6,3,চাঁদপাশা,27
6,3,দেহেরগতি,40
6,3,দেহেরগতি,40
6,3,কেদারপুর,54
6,3,কেদারপুর,54
6,3,মাধবপাশা,67
6,3,মাধবপাশা,67
6,3,রহমতপুর,81
6,3,রহমতপুর,81
6,3,রহমতপুর,81
6,7,ভরপাশা,12
6,7,ভরপাশা,12
6,7,চরাদি,13
6,7,চরাদি,13
6,7,চরাদি,13
6,7,চরামদ্দি,20
6,7,চরামদ্দি,20
6,7,দাড়িয়াল,27
6,7,দাড়িয়াল,27
6,7,দুধল,33
6,7,দুধল,33
6,7,দূর্গাপাশা,40
6,7,দূর্গাপাশা,40
6,7,ফরিদপুর,47
6,7,ফরিদপুর,47
6,7,গারুরিয়া,54
6,7,গারুরিয়া,54
6,7,কবাই,61
6,7,কবাই,61
6,7,কলসকাঠী,67
6,7,কলসকাঠী,67
6,7,কলসকাঠী,67
6,7,নলুয়া,74
6,7,নলুয়া,74
6,7,নিয়ামতি,81
6,7,নিয়ামতি,81
6,7,নিয়ামতি,81
6,7,পাদ্রিশিবপুর,88
6,7,পাদ্রিশিবপুর,88
6,7,রঙ্গশ্রী,94
6,7,রঙ্গশ্রী,94
6,10,বানারীপাড়া,10
6,10,বানারীপাড়া,10
6,10,বানারীপাড়া,10
6,10,বানারীপাড়া,10
6,10,বাইশারী,21
6,10,বাইশারী,21
6,10,বাইশারী,21
6,10,বিশারকান্দি,31
6,10,বিশারকান্দি,31
6,10,চাখার,42
6,10,চাখার,42
6,10,চাখার,42
6,10,ইলুহার,52
6,10,ইলুহার,52
6,10,সলিয়াবাকপুর,63
6,10,সলিয়াবাকপুর,63
6,10,সলিয়াবাকপুর,63
6,10,সলিয়াবাকপুর,63
6,10,সৈয়দকাঠী,73
6,10,সৈয়দকাঠী,73
6,10,সৈয়দকাঠী,73
6,10,সৈয়দকাঠী,73
6,10,উদয়কাঠী,84
6,10,উদয়কাঠী,84
6,32,বার্থী,23
6,32,বার্থী,23
6,32,বার্থী,23
6,32,বাটাজোর,31
6,32,বাটাজোর,31
6,32,চাদঁশী,38
6,32,চাদঁশী,38
6,32,চাদঁশী,38
6,32,চাদঁশী,38
6,32,খাঞ্জাপুর ,55
6,32,খাঞ্জাপুর ,55
6,32,মাহিলাড়া,63
6,32,মাহিলাড়া,63
6,32,নলচিড়া,71
6,32,নলচিড়া,71
6,32,সরিকাল,94
6,32,সরিকাল,94
6,36,বড়জালিয়া,13
6,36,বড়জালিয়া,13
6,36,ধুলখোলা,27
6,36,ধুলখোলা,27
6,36,গুয়াবাড়িয়া,54
6,36,গুয়াবাড়িয়া,54
6,36,হরিনাথপুর,67
6,36,হরিনাথপুর,67
6,36,হিজলা-গৌরব্দী,81
6,36,হিজলা-গৌরব্দী,81
6,36,মেমানিয়া,94
6,36,মেমানিয়া,94
6,51,চাঁদপুরা,32
6,51,চাঁদপুরা,32
6,51,চন্দ্রমোহন,33
6,51,চরবাড়িয়া,34
6,51,চরবাড়িয়া,34
6,51,চরকাউয়া,43
6,51,চরকাউয়া,43
6,51,চরমোনাই,51
6,51,জাগুয়া,60
6,51,জাগুয়া,60
6,51,কাশীপুর,69
6,51,রায়পাশা-কড়াপুর,77
6,51,রায়পাশা-কড়াপুর,77
6,51,শায়েস্তাবাদ,86
6,51,শায়েস্তাবাদ,86
6,51,টুঙ্গীবাড়িয়া,94
6,51,টুঙ্গীবাড়িয়া,94
6,62,আলীমাবাদ,13
6,62,আন্দারমানিক,15
6,62,আন্দারমানিক,15
6,62,আন্দারমানিক,15
6,62,ভাষাণচর,23
6,62,ভাষাণচর,23
6,62,বিদ্যানন্দপুর,31
6,62,বিদ্যানন্দপুর,31
6,62,চানপুর,39
6,62,চানপুর,39
6,62,গোবিন্দপুর,40
6,62,গোবিন্দপুর,40
6,62,চরএককরিয়া,47
6,62,চরএককরিয়া,47
6,62,চরগোপালপুর,55
6,62,চরগোপালপুর,55
6,62,দড়িরচর খাজুরিয়া,63
6,62,দড়িরচর খাজুরিয়া,63
6,62,জাঙ্গালিয়া,71
6,62,জাঙ্গালিয়া,71
6,62,লতা,79
6,62,লতা,79
6,62,মেহেন্দীগঞ্জ,87
6,62,মেহেন্দীগঞ্জ,87
6,62,মেহেন্দীগঞ্জ,87
6,62,মেহেন্দীগঞ্জ,87
6,62,উলানিয়া,94
6,62,উলানিয়া,94
6,62,উলানিয়া,94
6,69,বাটামারা,11
6,69,চরকালেখা,23
6,69,চরকালেখা,23
6,69,চরকালেখা,23
6,69,গাছুয়া,35
6,69,গাছুয়া,35
6,69,গাছুয়া,35
6,69,কাজিরচর,47
6,69,কাজিরচর,47
6,69,মুলাদী,59
6,69,মুলাদী,59
6,69,মুলাদী,59
6,69,নাজিরপুর,71
6,69,নাজিরপুর,71
6,69,সফিপুর,83
6,69,সফিপুর,83
6,69,সফিপুর,83
6,94,বামরাইল,10
6,94,বরাকোঠা,21
6,94,বরাকোঠা,21
6,94,গুঠিয়া,31
6,94,হারতা,42
6,94,হারতা,42
6,94,জল্লা,52
6,94,জল্লা,52
6,94,ওটরা,63
6,94,ওটরা,63
6,94,সাতলা,73
6,94,সাতলা,73
6,94,শিকারপুর-উজিরপুর,84
6,94,শিকারপুর-উজিরপুর,84
6,94,শিকারপুর-উজিরপুর,84
6,94,শোলক,94
6,94,শোলক,94
6,94,শোলক,94
9,18,আলীনগর,12
9,18,আলীনগর,12
9,18,বাপ্তা,14
9,18,বাপ্তা,14
9,18,চরসামাইয়া,21
9,18,চরসামাইয়া,21
9,18,চরসামাইয়া,21
9,18,চর শিবপুর,29
9,18,চর শিবপুর,29
9,18,ধনিয়া,36
9,18,ধনিয়া,36
9,18,ধনিয়া,36
9,18,ধনিয়া,36
9,18,ইলিশা,51
9,18,ইলিশা,51
9,18,ইলিশা,51
9,18,ইলিশা,51
9,18,পশ্চিম ইলিশা,55
9,18,পশ্চিম ইলিশা,55
9,18,কাচিয়া,58
9,18,কাচিয়া,58
9,18,উত্তর দিঘলদী,65
9,18,উত্তর দিঘলদী,65
9,18,উত্তর দিঘলদী,65
9,18,রাজাপুর,73
9,18,রাজাপুর,73
9,18,দক্ষিণ দিঘলদী,80
9,18,দক্ষিণ দিঘলদী,80
9,18,ভেদুরিয়া,87
9,18,ভেদুরিয়া,87
9,18,ভেলুমিয়া,94
9,18,ভেলুমিয়া,94
9,21,বড় মানিকা,16
9,21,বড় মানিকা,16
9,21,বড় মানিকা,16
9,21,দেউলা,19
9,21,দেউলা,19
9,21,গঙ্গাপুর,28
9,21,গঙ্গাপুর,28
9,21,হাসান নগর,38
9,21,হাসান নগর,38
9,21,হাসান নগর,38
9,21,হাসান নগর,38
9,21,হাসান নগর,38
9,21,কাচিয়া,47
9,21,কাচিয়া,47
9,21,কাচিয়া,47
9,21,কুতুবা,57
9,21,কুতুবা,57
9,21,পক্ষিয়া,66
9,21,পক্ষিয়া,66
9,21,পক্ষিয়া,66
9,21,পক্ষিয়া,66
9,21,পক্ষিয়া,66
9,21,সাঁচড়া,76
9,21,সাঁচড়া,76
9,21,টবগী,95
9,21,টবগী,95
9,21,টবগী,95
9,25,আবু বকরপুর,11
9,25,আবু বকরপুর,11
9,25,আব্দুল্লাপুর,13
9,25,আব্দুল্লাপুর,13
9,25,নজরুলনগর,14
9,25,নজরুলনগর,14
9,25,আমিনাবাদ,15
9,25,আমিনাবাদ,15
9,25,আসলামপুর,19
9,25,আসলামপুর,19
9,25,চর কলমী,28
9,25,চর কলমী,28
9,25,চর মাদ্রাজ,38
9,25,চর মাদ্রাজ,38
9,25,চর মানিকা,47
9,25,চর মানিকা,47
9,25, ঢালচর,51
9,25, ঢালচর,51
9,25,এওয়াজপুর,53
9,25,এওয়াজপুর,53
9,25,হাজারীগঞ্জ,57
9,25,হাজারীগঞ্জ,57
9,25,জাহানপুর,63
9,25,জাহানপুর,63
9,25,জিন্নাগড়,66
9,25,জিন্নাগড়,66
9,25,কুকরী মুকরী,70
9,25,কুকরী মুকরী,70
9,25,মুজিবনগর,73
9,25,মুজিবনগর,73
9,25,নীলকমল,76
9,25,নীলকমল,76
9,25,নীলকমল,76
9,25,নীলকমল,76
9,25,নুরাবাদ,85
9,25,নুরাবাদ,85
9,25,নুরাবাদ,85
9,25,রসুলপুর,88
9,25,রসুলপুর,88
9,25,ওসমানগঞ্জ,95
9,25,ওসমানগঞ্জ,95
9,29,ভবানীপুর,16
9,29,ভবানীপুর,16
9,29,চর খলিফা,19
9,29,চর খলিফা,19
9,29,চর খলিফা,19
9,29,চর পাতা,28
9,29,চর পাতা,28
9,29,হাজীপুর,38
9,29,হাজীপুর,38
9,29,মদনপুর,47
9,29,মদনপুর,47
9,29,মেদুয়া,57
9,29,মেদুয়া,57
9,29,উত্তর জয়নগর,76
9,29,উত্তর জয়নগর,76
9,29,দক্ষিণ জয়নগর,85
9,29,দক্ষিণ জয়নগর,85
9,29,সৈয়দপুর,95
9,29,সৈয়দপুর,95
9,54,বদরপুর,16
9,54,বদরপুর,16
9,54,চরভুতা,19
9,54,চরভুতা,19
9,54,ধলীগৌর নগর,28
9,54,ধলীগৌর নগর,28
9,54,ধলীগৌর নগর,28
9,54,ফরাজগঞ্জ,38
9,54,ফরাজগঞ্জ,38
9,54,কালমা,47
9,54,কালমা,47
9,54,লালমোহন,57
9,54,লালমোহন,57
9,54,লর্ড হার্ডিঞ্জ,66
9,54,লর্ড হার্ডিঞ্জ,66
9,54,পশ্চিম চরউমেদ,70
9,54,পশ্চিম চরউমেদ,70
9,54,রমাগঞ্জ,76
9,54,রমাগঞ্জ,76
9,65,দক্ষিণ সাকুচিয়া,21
9,65,দক্ষিণ সাকুচিয়া,21
9,65,দক্ষিণ সাকুচিয়া,21
9,65,হাজিরহাট,23
9,65,হাজিরহাট,23
9,65,হাজিরহাট,23
9,65,মনপুরা,47
9,65,মনপুরা,47
9,65,উত্তর সাকুচিয়া,71
9,65,উত্তর সাকুচিয়া,71
9,65,উত্তর সাকুচিয়া,71
9,91,বড় মলংচড়া,19
9,91,বড় মলংচড়া,19
9,91, চাঁচরা,38
9,91, চাঁচরা,38
9,91,চাঁদপুর,57
9,91,চাঁদপুর,57
9,91,চাঁদপুর,57
9,91,চাঁদপুর,57
9,91,সোনাপুর,76
9,91,সোনাপুর,76
9,91,সম্ভুপুর,85
9,91,সম্ভুপুর,85
9,91,সম্ভুপুর,85
42,40,বাসন্ডা,17
42,40,বাসন্ডা,17
42,40,বিনয়কাঠি,19
42,40,বিনয়কাঠি,19
42,40,বিনয়কাঠি,19
42,40,গাবখান ধানসিড়ি,28
42,40,গাবখান ধানসিড়ি,28
42,40,গাভা রামচন্দ্রপুর,38
42,40,গাভা রামচন্দ্রপুর,38
42,40,কেওড়া,57
42,40,কেওড়া,57
42,40,কেওড়া,57
42,40,নাথুল্লাবাদ,63
42,40,নাথুল্লাবাদ,63
42,40,নাথুল্লাবাদ,63
42,40,কির্তিপাশা,66
42,40,কির্তিপাশা,66
42,40,কির্তিপাশা,66
42,40,কির্তিপাশা,66
42,40,নবগ্রাম,76
42,40,নবগ্রাম,76
42,40,নবগ্রাম,76
42,40,পোনাবালিয়া,85
42,40,পোনাবালিয়া,85
42,40,শেখেরহাট,95
42,40,শেখেরহাট,95
42,43,আমুয়া,15
42,43,আমুয়া,15
42,43,আওরাবুনিয়া,31
42,43,আওরাবুনিয়া,31
42,43,চেচরীরামপুর,47
42,43,চেচরীরামপুর,47
42,43,চেচরীরামপুর,47
42,43,কাঁঠালিয়া,63
42,43,কাঁঠালিয়া,63
42,43,পাটিখালঘাটা,79
42,43,পাটিখালঘাটা,79
42,43,শৌলজালিয়া,94
42,43,শৌলজালিয়া,94
42,73,ভৈরবপাশা,13
42,73,ভৈরবপাশা,13
42,73,দপদপিয়া,15
42,73,দপদপিয়া,15
42,73,কুলকাঠি,21
42,73,কুলকাঠি,21
42,73,কুষঙ্গল,31
42,73,কুষঙ্গল,31
42,73,মোল্লারহাট,36
42,73,মোল্লারহাট,36
42,73,মগড়,42
42,73,মগড়,42
42,73,মগড়,42
42,73,নাচনমহল,52
42,73,নাচনমহল,52
42,73,রানাপাশা,73
42,73,রানাপাশা,73
42,73,সিদ্ধকাঠি,84
42,73,সিদ্ধকাঠি,84
42,73,সুবিদপুর,94
42,73,সুবিদপুর,94
42,84,বড়ইয়া,13
42,84,বড়ইয়া,13
42,84,গালুয়া,27
42,84,গালুয়া,27
42,84,মঠবাড়ী,40
42,84,মঠবাড়ী,40
42,84,রাজাপুর,54
42,84,রাজাপুর,54
42,84,সাতুরিয়া,67
42,84,সাতুরিয়া,67
42,84,শুক্তাগড়,81
42,84,শুক্তাগড়,81
78,38,আদাবাড়ীয়া,10
78,38,আদাবাড়ীয়া,10
78,38,বগা,11
78,38,বাউফল,29
78,38,দাসপাড়া,35
78,38,দাসপাড়া,35
78,38,ধুলিয়া,41
78,38,ধুলিয়া,41
78,38,কাছিপাড়া,47
78,38,কাছিপাড়া,47
78,38,কালাইয়া,53
78,38,কালাইয়া,53
78,38,কালিশুরী,59
78,38,কনকদিয়া,65
78,38,কনকদিয়া,65
78,38,কেশবপুর,71
78,38,কেশবপুর,71
78,38,মদনপুরা,77
78,38,নওমালা,83
78,38,নাজিরপুর,89
78,38,সূর্য্যমনি,95
78,38,সূর্য্যমনি,95
78,52,আলীপুরা,10
78,52,আলীপুরা,10
78,52,বহরমপুর,21
78,52,বহরমপুর,21
78,52,বাঁশবাড়িয়া,31
78,52,বাঁশবাড়িয়া,31
78,52,বেতাগী সানকিপুর,42
78,52,বেতাগী সানকিপুর,42
78,52,দশমিনা,52
78,52,দশমিনা,52
78,52,দশমিনা,52
78,52,রণগোপালদী,84
78,52,রণগোপালদী,84
78,55,আঙ্গারিয়া,19
78,55,আঙ্গারিয়া,19
78,55,লেবুখালী,47
78,55,মুরাদিয়া,81
78,55,মুরাদিয়া,81
78,55,পাঙ্গাশিয়া,88
78,55,শ্রীরামপুর,93
78,57,আমখোলা,11
78,57,আমখোলা,11
78,57,বকুলবাড়িয়া,22
78,57,বকুলবাড়িয়া,22
78,57,চরবিশ্বাস,37
78,57,চরবিশ্বাস,37
78,57,চরকাজল,39
78,57,চরকাজল,39
78,57,চিকনিকান্দি,50
78,57,চিকনিকান্দি,50
78,57,চিকনিকান্দি,50
78,57,ডাকুয়া,55
78,57,গলাচিপা,67
78,57,গলাচিপা,67
78,57,গজালিয়া,69
78,57,গোলখালী,72
78,57,গোলখালী,72
78,57,কলাগাছিয়া,75
78,57,কলাগাছিয়া,75
78,57,পানপট্টি,78
78,57,পানপট্টি,78
78,57,রতনদী তালতলী,94
78,66,বালিয়াতলী,10
78,66,বালিয়াতলী,10
78,66,বালিয়াতলী,10
78,66,বালিয়াতলী,10
78,66,চাকামইয়া,11
78,66,চাকামইয়া,11
78,66,চম্পাপুর,13
78,66,চম্পাপুর,13
78,66,ডালবুগঞ্জ,15
78,66,ডালবুগঞ্জ,15
78,66,মহিপুর,23
78,66,মহিপুর,23
78,66,লালুয়া,35
78,66,লালুয়া,35
78,66,লালুয়া,35
78,66,লতাচাপলী,47
78,66,লতাচাপলী,47
78,66,ধানখালি,55
78,66,ধানখালি,55
78,66,মিঠাগঞ্জ,59
78,66,মিঠাগঞ্জ,59
78,66,নীলগঞ্জ,71
78,66,নীলগঞ্জ,71
78,66,টিয়াখালী,83
78,66,টিয়াখালী,83
78,76,আমড়াগাছিয়া,13
78,76,আমড়াগাছিয়া,13
78,76,দেউলী সুবিদখালী,27
78,76,কাকড়াবুনিয়া,40
78,76,কাকড়াবুনিয়া,40
78,76,মাধবখালী,54
78,76,মাধবখালী,54
78,76,মজিদবাড়ীয়া,67
78,76,মীর্জাগঞ্জ,81
78,76,মীর্জাগঞ্জ,81
78,95,আউলিয়াপুর,10
78,95,বদরপুর,11
78,95,বদরপুর,11
78,95,বদরপুর,11
78,95,ছোট বিঘাই,13
78,95,ছোট বিঘাই,13
78,95,ইটবাড়ীয়া,20
78,95,ইটবাড়ীয়া,20
78,95,ইটবাড়ীয়া,20
78,95,জৈনকাঠি,27
78,95,জৈনকাঠি,27
78,95,বড় বিঘাই,31
78,95,বড় বিঘাই,31
78,95,কালিকাপুর,33
78,95,কালিকাপুর,33
78,95,কমলাপুর,40
78,95,কমলাপুর,40
78,95,লোহালিয়া,54
78,95,লাউকাঠি,61
78,95,লাউকাঠি,61
78,95,মাদারবুনিয়া,67
78,95,মাদারবুনিয়া,67
78,95,মাদারবুনিয়া,67
78,95,মরিচবুনিয়া,74
78,97,বড় বাইশদিয়া,27
78,97,চালিতাবুনিয়া,32
78,97,চালিতাবুনিয়া,32
78,97,চর মোন্তাজ,34
78,97,চর মোন্তাজ,34
78,97,ছোট বাইশদিয়া,44
78,97,রাংগাবালী,83
78,97,রাংগাবালী,83
79,14,ভান্ডারিয়া,11
79,14,ভান্ডারিয়া,11
79,14,ভিটাবাড়িয়া,23
79,14,ভিটাবাড়িয়া,23
79,14,ধাওয়া,35
79,14,ধাওয়া,35
79,14,গৌরীপুর,47
79,14,গৌরীপুর,47
79,14,ইকড়ী,59
79,14,ইকড়ী,59
79,14,নদমুলা-শিয়ালকাঠী,71
79,14,নদমুলা-শিয়ালকাঠী,71
79,14,তেলিখালী,83
79,47,আমরাঝুড়ি,15
79,47,আমরাঝুড়ি,15
79,47,আমরাঝুড়ি,15
79,47,চিড়াপাড়া,31
79,47,চিড়াপাড়া,31
79,47,কাউখালী,47
79,47,কাউখালী,47
79,47,কাউখালী,47
79,47,শিয়ালকাঠী,79
79,47,শিয়ালকাঠী,79
79,58,আমড়াগাছিয়া,15
79,58,আমড়াগাছিয়া,15
79,58,আমড়াগাছিয়া,15
79,58,বাড়মাছুয়া,17
79,58,বাড়মাছুয়া,17
79,58,বেতমোর রাজপাড়া,25
79,58,বেতমোর রাজপাড়া,25
79,58,দাউদখালী,34
79,58,দাউদখালী,34
79,58,ধানীসাফা,43
79,58,ধানীসাফা,43
79,58,ধানীসাফা,43
79,58,হালতা গুলিশাখালী,51
79,58,হালতা গুলিশাখালী,51
79,58,হালতা গুলিশাখালী,51
79,58,মঠবাড়ীয়া,60
79,58,মঠবাড়ীয়া,60
79,58,মঠবাড়ীয়া,60
79,58,মিরুখালী,69
79,58,মিরুখালী,69
79,58,শাপলেজা,77
79,58,শাপলেজা,77
79,58,টিকিকাটা,86
79,58,টিকিকাটা,86
79,58,তুষখালী,94
79,58,তুষখালী,94
79,76,দীর্ঘা,10
79,76,দীর্ঘা,10
79,76,দেউলবাড়ী ,21
79,76,দেউলবাড়ী ,21
79,76,কলারদোয়ানিয়া,25
79,76,কলারদোয়ানিয়া,25
79,76,কলারদোয়ানিয়া,25
79,76,কলারদোয়ানিয়া,25
79,76,কলারদোয়ানিয়া,25
79,76,কলারদোয়ানিয়া,25
79,76,মালিখালী,31
79,76,মালিখালী,31
79,76,মটিভাংগা,42
79,76,মটিভাংগা,42
79,76,নাজিরপুর,52
79,76,নাজিরপুর,52
79,76,সেখমাটিয়া,63
79,76,সেখমাটিয়া,63
79,76,শাখারীকাঠী,73
79,76,শাখারীকাঠী,73
79,76,শ্রীরামকাটি ,84
79,76,শ্রীরামকাটি ,84
79,80,দুর্গাপুর,17
79,80,দুর্গাপুর,17
79,80,কদমতলা,25
79,80,কদমতলা,25
79,80,কলাখালী,34
79,80,কলাখালী,34
79,80,শংকরপাশা,69
79,80,শংকরপাশা,69
79,80,শংকরপাশা,69
79,80,শরিকতলা ,77
79,80,শরিকতলা ,77
79,80,সিকদার মলিক,86
79,80,সিকদার মলিক,86
79,80,টোনা,94
79,80,টোনা,94
79,87,আটঘর কুড়িয়ানা,17
79,87,আটঘর কুড়িয়ানা,17
79,87,বলদিয়া,19
79,87,বলদিয়া,19
79,87,দৈহারি,28
79,87,দৈহারি,28
79,87,গুয়ারেখা,38
79,87,গুয়ারেখা,38
79,87,জলাবাড়ী,47
79,87,জলাবাড়ী,47
79,87,সমুদয়কাঠী,57
79,87,সমুদয়কাঠী,57
79,87,সারেংকাঠী,66
79,87,সারেংকাঠী,66
79,87,সোহাগদল,76
79,87,সোহাগদল,76
79,87,শুটিয়াকাঠী,85
79,87,শুটিয়াকাঠী,85
79,87,স্বরুপকাঠী,95
79,87,স্বরুপকাঠী,95
79,90,বালিপাড়া,15
79,90,বালিপাড়া,15
79,90,পাড়েরহাট,43
79,90,পাড়েরহাট,43
79,90,পাড়েরহাট,43
79,90,পত্তাশী,51
79,90,পত্তাশী,51
79,90,পত্তাশী,51
3,4,আলীকদম,31
3,4,আলীকদম,31
3,4,চৈক্ষ্যং,63
3,14, বান্দরবান সদর,15
3,14, বান্দরবান সদর,15
3,14, কুহালং,31
3,14, কুহালং,31
3,14,রাজবিলা,47
3,14,সুয়ালক,63
3,14,সুয়ালক,63
3,14,সুয়ালক,63
3,14, টংকাবতী,79
3,51,আজিজনগর,15
3,51,আজিজনগর,15
3,51,আজিজনগর,15
3,51,আজিজনগর,15
3,51,ফাইতং,27
3,51,ফাইতং,27
3,51,ফাইতং,27
3,51,ফাঁসিয়াখালী,31
3,51,ফাঁসিয়াখালী,31
3,51,গজালিয়া,47
3,51,গজালিয়া,47
3,51,গজালিয়া,47
3,51,লামা,63
3,51,লামা,63
3,51,রূপসীপাড়া,68
3,51,রূপসীপাড়া,68
3,51,রূপসীপাড়া,68
3,51,সরই,79
3,51,সরই,79
3,73,বাইশারী,19
3,73,বাইশারী,19
3,73,বাইশারী,19
3,73,দৌছড়ি,38
3,73,দৌছড়ি,38
3,73,ঘুমধুম,57
3,73,নাইক্ষ্যংছড়ি,76
3,73,নাইক্ষ্যংছড়ি,76
3,73,নাইক্ষ্যংছড়ি,76
3,73,নাইক্ষ্যংছড়ি,76
3,89,আলেক্ষ্যং,19
3,89,নোয়াপতং,38
3,89,রোয়াংছড়ি,57
3,89,তারাছা,76
3,91,গ্যালেংগা,19
3,91,গ্যালেংগা,19
3,91,পাইন্দু,38
3,91,পাইন্দু,38
3,91,রেমাক্রীপ্রাংসা,57
3,91,রুমা,76
3,95,বলিপাড়া,19
3,95,বলিপাড়া,19
3,95,রেমাক্রী,38
3,95,থানচি,57
3,95,তিন্দু,76
12,2,দক্ষিণ আখাউড়া,19
12,2,দক্ষিণ আখাউড়া,19
12,2,ধরখার,57
12,2,ধরখার,57
12,2,মনিয়ন্দ,76
12,2,মোগড়া,85
12,2,মোগড়া,85
12,2,উত্তর আখাউড়া,90
12,4,আইয়ুবপুর,14
12,4,দরিয়াদৌলত,23
12,4,পাহাড়িয়া কান্দি,30
12,4, ছয়ফুল্লাকান্দি,36
12,4,রূপসদী,45
12,4,মানিকপুর,54
12,4,মানিকপুর,54
12,4,দড়িকান্দি,59
12,4,ফরদাবাদ,68
12,4,উজান চর,77
12,4,উজান চর,77
12,4,ছলিমাবাদ,81
12,4,সোনারামপুর,83
12,4,তেজখালী,88
12,4,বাঞ্ছারামপুর,94
12,7,বুধন্তি,28
